cid,pid,label
CHEMBL1973142,P24941,1
CHEMBL1984633,P17612,0
CHEMBL1974574,Q07912,1
CHEMBL1979773,Q04771,1
CHEMBL2006439,Q9UHD2,1
CHEMBL2000408,O94806,0
CHEMBL1964413,P51451,1
CHEMBL1976090,Q9HCP0,1
CHEMBL207235,P54619,1
CHEMBL1969561,Q13131,0
CHEMBL271381,Q13131,1
CHEMBL592030,P30530,0
CHEMBL1979252,Q13464,0
CHEMBL223257,P06493,1
CHEMBL2005375,P00519,0
CHEMBL1978014,P29597,1
CHEMBL2004771,Q13188,1
CHEMBL2006156,Q9HCP0,1
CHEMBL28641,Q04759,1
CHEMBL1996587,O95819,0
CHEMBL1976872,P08069,1
CHEMBL1972152,P49137,1
CHEMBL583144,Q05513,1
CHEMBL1989518,P51955,1
CHEMBL2006564,P09619,0
CHEMBL1991429,P49137,1
CHEMBL2006765,O60674,0
CHEMBL1958401,Q16644,1
CHEMBL1973961,P04629,0
CHEMBL1082440,O43293,1
CHEMBL1784637,P35968,0
CHEMBL1977148,Q9P1W9,1
CHEMBL1981725,P22607,0
CHEMBL1996931,Q00535,1
CHEMBL482967,P45983,0
CHEMBL550418,Q9Y463,0
CHEMBL1970104,P29597,0
CHEMBL1970083,P45983,1
CHEMBL1991143,Q7L7X3,1
CHEMBL546797,P49840,1
CHEMBL2000393,P10721,1
CHEMBL2005449,P49840,0
CHEMBL1978099,O14965,0
CHEMBL206955,O43741,1
CHEMBL1968791,Q13555,1
CHEMBL2004637,Q05397,1
CHEMBL1965836,Q14289,0
CHEMBL1965507,Q08881,0
CHEMBL1981079,P49840,0
CHEMBL394619,P06241,0
CHEMBL2001485,Q13555,1
CHEMBL394790,O14965,0
CHEMBL2001641,O60674,1
CHEMBL291126,Q02156,0
CHEMBL1987054,O75116,0
CHEMBL117697,Q86V86,1
CHEMBL523823,P48730,1
CHEMBL215943,P52333,0
CHEMBL1975900,Q9HCP0,0
CHEMBL1190711,Q9H2G2,0
CHEMBL1994321,P12931,0
CHEMBL1242293,O00329,0
CHEMBL1991725,P49760,0
CHEMBL1969049,Q16513,0
CHEMBL1966069,Q13627,0
CHEMBL526133,Q8TDC3,1
CHEMBL497151,Q9NYL2,0
CHEMBL1982122,Q00535,1
CHEMBL2007064,P51451,0
CHEMBL337035,P22612,1
CHEMBL1996345,Q07912,1
CHEMBL1972290,Q13627,0
CHEMBL1970203,Q9UEE5,1
CHEMBL1972346,P34947,0
CHEMBL1972988,Q9H2X6,0
CHEMBL2005699,Q16539,0
CHEMBL363648,P27448,1
CHEMBL225519,Q7KZI7,1
CHEMBL1969151,Q96GD4,0
CHEMBL1982476,P27448,1
CHEMBL2002702,O00444,0
CHEMBL1993584,P49841,0
CHEMBL31,O94806,1
CHEMBL1988778,P17948,0
CHEMBL246970,Q13237,1
CHEMBL1979093,P30530,0
CHEMBL1999120,P49336,1
CHEMBL189584,P22455,0
CHEMBL1242295,P12931,0
CHEMBL1993584,P42679,1
CHEMBL1982476,O14965,0
CHEMBL1986186,Q05397,1
CHEMBL1987261,Q13627,0
CHEMBL1985074,Q9HAZ1,0
CHEMBL1981079,P50750,0
CHEMBL2007064,Q7KZI7,0
CHEMBL1999112,P07948,1
CHEMBL1983932,P00519,0
CHEMBL1240553,P35968,1
CHEMBL1979057,P35916,1
CHEMBL1982874,O94806,0
CHEMBL1999556,Q14012,1
CHEMBL1975900,P07949,1
CHEMBL1992125,O96013,0
CHEMBL539474,P07949,0
CHEMBL435809,P05771,0
CHEMBL2004637,O94806,0
CHEMBL2004716,O15075,1
CHEMBL1973016,P50750,0
CHEMBL1991143,P11309,1
CHEMBL284436,Q15139,0
CHEMBL1991728,O14965,1
CHEMBL1980391,P36888,0
CHEMBL1967887,Q13882,1
CHEMBL1978271,Q13131,1
CHEMBL1996111,P05129,1
CHEMBL1967560,P04626,1
CHEMBL1980246,P16234,1
CHEMBL1242749,P54760,0
CHEMBL1985723,P51817,0
CHEMBL598626,P07949,0
CHEMBL1996500,P53667,1
CHEMBL1978166,P07333,0
CHEMBL1991674,P51812,0
CHEMBL1614725,Q96GD4,1
CHEMBL1982700,P35968,1
CHEMBL1834657,Q16539,1
CHEMBL1984842,Q16644,1
CHEMBL2004716,Q9H2X6,0
CHEMBL130181,P41743,0
CHEMBL1242199,P78527,0
CHEMBL1965170,P17948,0
CHEMBL2312654,P00519,0
CHEMBL1973359,Q07912,0
CHEMBL1989569,Q9Y4K4,1
CHEMBL2003456,P06241,0
CHEMBL1242289,P12931,0
CHEMBL1966816,P35916,0
CHEMBL1242024,P54760,0
CHEMBL1965660,O00444,0
CHEMBL1994321,P11309,1
CHEMBL2001239,P51451,0
CHEMBL1996649,P51451,0
CHEMBL1682558,Q13464,1
CHEMBL2000393,Q9UM73,0
CHEMBL97822,P05771,0
CHEMBL1091356,P42345,0
CHEMBL1986970,O94806,1
CHEMBL1969156,P50750,1
CHEMBL1997623,O14757,1
CHEMBL1964777,O94806,1
CHEMBL1966816,P28482,1
CHEMBL1996176,O14757,1
CHEMBL1994438,Q8N4C8,0
CHEMBL350375,P05129,0
CHEMBL1996931,Q9NWZ3,1
CHEMBL2029988,Q02750,1
CHEMBL1969301,Q9Y243,1
CHEMBL210887,O75116,0
CHEMBL1979690,Q07912,0
CHEMBL1990346,P23443,0
CHEMBL1241679,O00329,0
CHEMBL1998159,P43405,1
CHEMBL1970217,Q8NE63,1
CHEMBL1973860,Q86V86,1
CHEMBL1682553,P04626,1
CHEMBL1984191,Q15303,1
CHEMBL1964644,P11362,1
CHEMBL1974870,O15264,0
CHEMBL1969190,O43293,1
CHEMBL1983111,O94806,0
CHEMBL1999484,Q04771,0
CHEMBL371206,O75116,0
CHEMBL2001288,P27448,1
CHEMBL1945559,Q16513,0
CHEMBL1967336,Q04759,1
CHEMBL248757,Q13627,1
CHEMBL1968245,P05129,1
CHEMBL1970913,Q96SB4,1
CHEMBL1996979,P27448,0
CHEMBL484390,P06241,0
CHEMBL1972365,P08581,1
CHEMBL1964692,P51817,1
CHEMBL281957,O00141,1
CHEMBL1983348,Q05397,0
CHEMBL2312303,P28482,1
CHEMBL2006237,P07332,1
CHEMBL1080902,P36888,0
CHEMBL1984039,Q9Y4K4,1
CHEMBL2151321,P09769,0
CHEMBL1999718,P00519,0
CHEMBL1241473,Q5VT25,0
CHEMBL130181,P22612,1
CHEMBL1971606,P51812,1
CHEMBL1190711,Q9H2X6,0
CHEMBL1094408,P08069,1
CHEMBL1994361,O14965,1
CHEMBL1971649,P00519,0
CHEMBL1972355,Q8IU85,0
CHEMBL1967560,Q9HBH9,1
CHEMBL1971029,P04629,0
CHEMBL1965836,Q16513,0
CHEMBL378627,P53779,0
CHEMBL2003689,Q16539,0
CHEMBL208048,P45983,1
CHEMBL1975500,P08922,0
CHEMBL2003286,Q9BXA7,1
CHEMBL1784637,P29317,0
CHEMBL2029988,P07333,0
CHEMBL351291,Q04759,1
CHEMBL1991674,P51812,0
CHEMBL1980995,P11362,0
CHEMBL261720,Q9UQM7,1
CHEMBL1980246,Q9HAZ1,1
CHEMBL2007124,O60674,0
CHEMBL1994241,Q9BXA7,1
CHEMBL1242748,P12931,0
CHEMBL1995765,P06241,1
CHEMBL1996831,P12931,1
CHEMBL50894,P78368,1
CHEMBL243088,P24941,0
CHEMBL1991063,P28482,0
CHEMBL1241473,P36888,0
CHEMBL1994241,P51817,1
CHEMBL2006581,Q14012,1
CHEMBL1980995,Q12851,0
CHEMBL1979176,P07949,1
CHEMBL1968380,P49137,1
CHEMBL1994938,Q8N4C8,0
CHEMBL386636,Q02156,0
CHEMBL1987910,Q9Y4K4,0
CHEMBL1969523,O94806,0
CHEMBL1988608,Q13464,0
CHEMBL1973211,Q13153,1
CHEMBL2004771,P78368,1
CHEMBL1980142,P42685,1
CHEMBL1964692,O60674,0
CHEMBL1242750,P78527,0
CHEMBL1985074,Q9HAZ1,0
CHEMBL1985095,Q9NR20,1
CHEMBL437747,P12931,1
CHEMBL1993424,Q13131,0
CHEMBL1972220,Q13464,0
CHEMBL1978099,Q9HBY8,1
CHEMBL1993374,Q9UHD2,1
CHEMBL1983715,Q16620,0
CHEMBL1242573,O00329,0
CHEMBL2006567,P10721,1
CHEMBL1992342,P23443,1
CHEMBL482767,Q9P1W9,1
CHEMBL1982874,Q12851,0
CHEMBL95692,Q14012,1
CHEMBL1241473,P35968,0
CHEMBL57366,P05771,1
CHEMBL1968380,O95819,0
CHEMBL481491,Q8TDC3,1
CHEMBL296682,P05129,1
CHEMBL217090,P12931,0
CHEMBL1973893,Q9NR20,1
CHEMBL1965988,P22607,0
CHEMBL1972276,P04629,1
CHEMBL2000071,Q9UM73,1
CHEMBL1972355,P17612,0
CHEMBL1979357,P53667,1
CHEMBL1970314,Q06418,1
CHEMBL1969301,P42685,1
CHEMBL1983589,P52333,0
CHEMBL1985092,O75116,0
CHEMBL1969483,P08069,0
CHEMBL1972355,P51817,1
CHEMBL1989029,P17948,0
CHEMBL1973868,P49336,0
CHEMBL1987910,Q13237,1
CHEMBL1981079,Q9Y6M4,0
CHEMBL1989029,Q16288,0
CHEMBL1964644,Q9H2G2,1
CHEMBL1974310,Q9BXA7,1
CHEMBL1984039,P48730,1
CHEMBL1984760,Q14164,1
CHEMBL268368,P24941,0
CHEMBL1966425,Q13554,1
CHEMBL1970903,P51955,1
CHEMBL1996646,P16234,0
CHEMBL1242844,Q9UBF8,1
CHEMBL1970903,Q8NE63,0
CHEMBL1230122,P08069,1
CHEMBL435868,P17252,0
CHEMBL1802358,P49841,0
CHEMBL1989265,Q8NE63,1
CHEMBL1971186,P06239,1
CHEMBL1977681,P07332,0
CHEMBL1991395,Q9P1W9,1
CHEMBL271381,O60674,0
CHEMBL1988838,Q7L7X3,0
CHEMBL1978099,P51451,0
CHEMBL1985095,O75116,0
CHEMBL474432,P00533,1
CHEMBL1979577,Q13153,1
CHEMBL1972840,P23443,0
CHEMBL1835870,P35968,0
CHEMBL1974702,P68400,0
CHEMBL1996791,Q05513,1
CHEMBL1987034,P12931,0
CHEMBL1996510,O94806,1
CHEMBL340384,Q13976,0
CHEMBL1979252,Q9Y6M4,0
CHEMBL1977148,P51817,1
CHEMBL1967513,Q9UM73,1
CHEMBL1965570,Q7KZI7,1
CHEMBL1964644,P24941,1
CHEMBL52387,P49841,1
CHEMBL1991395,Q14680,1
CHEMBL1983195,Q96SB4,0
CHEMBL1987007,Q16513,1
CHEMBL1996817,O15111,1
CHEMBL386637,O60674,0
CHEMBL1996155,O00444,1
CHEMBL1991063,Q9HCP0,0
CHEMBL1975900,P04626,1
CHEMBL1987034,Q9HBY8,0
CHEMBL460989,P17948,1
CHEMBL1991728,P11362,1
CHEMBL1983932,P00519,0
CHEMBL404367,Q9HAZ1,1
CHEMBL463054,P11802,0
CHEMBL1983268,P08069,0
CHEMBL1988608,Q9H2X6,1
CHEMBL335931,Q05513,0
CHEMBL225519,P27448,1
CHEMBL1972220,Q06418,0
CHEMBL1765781,P10721,0
CHEMBL2005112,P23443,1
CHEMBL1975128,O14965,0
CHEMBL1964290,O43781,0
CHEMBL519395,Q02763,0
CHEMBL1991078,P23443,0
CHEMBL2001239,O15075,1
CHEMBL2004290,P30530,0
CHEMBL2004615,Q9H2G2,1
CHEMBL1988387,P35916,0
CHEMBL7064,O96017,0
CHEMBL1991143,P53778,1
CHEMBL1998193,Q12851,1
CHEMBL2007372,P41743,1
CHEMBL1977814,Q16288,0
CHEMBL306380,Q9NWZ3,1
CHEMBL560813,P23443,1
CHEMBL2000508,Q12851,1
CHEMBL1991063,P00519,0
CHEMBL2000408,O00418,1
CHEMBL1970879,O43293,1
CHEMBL599428,P28482,0
CHEMBL1992363,Q9H2X6,0
CHEMBL1974310,P49841,0
CHEMBL235157,P08069,1
CHEMBL2001485,Q12851,0
CHEMBL320575,P05129,1
CHEMBL375284,P24941,1
CHEMBL1650551,Q13188,0
CHEMBL1988717,P12931,0
CHEMBL1969042,P10721,1
CHEMBL1994830,Q9HBH9,1
CHEMBL1987034,P23443,0
CHEMBL1992306,Q9HBH9,0
CHEMBL2006439,Q96SB4,0
CHEMBL1990885,P16591,0
CHEMBL2004647,Q9H2G2,1
CHEMBL1974310,Q9HCP0,0
CHEMBL2005475,P11309,1
CHEMBL306380,P04626,0
CHEMBL1990254,P51957,0
CHEMBL1958401,P49137,1
CHEMBL260092,P04629,0
CHEMBL2001547,P04629,1
CHEMBL1980802,P28482,1
CHEMBL436137,P41240,0
CHEMBL1650551,Q13188,0
CHEMBL1976420,P07333,1
CHEMBL1984788,O15075,1
CHEMBL1990254,Q14289,1
CHEMBL1991410,O00311,0
CHEMBL334869,O94806,1
CHEMBL1971947,P00519,0
CHEMBL482767,P49336,0
CHEMBL1965507,P49840,1
CHEMBL1968070,P04629,0
CHEMBL1970873,Q96GD4,1
CHEMBL2001257,Q96GD4,0
CHEMBL1989474,P48730,1
CHEMBL1979357,Q13237,0
CHEMBL396523,Q8TDC3,0
CHEMBL1682545,O95819,0
CHEMBL1967720,P43405,0
CHEMBL1999931,Q14680,0
CHEMBL1980562,O95819,0
CHEMBL1979357,P06241,0
CHEMBL1997924,P43405,0
CHEMBL1983348,P35968,0
CHEMBL2004637,P17948,1
CHEMBL1970142,P07949,0
CHEMBL1973359,O14965,0
CHEMBL2002992,O15530,0
CHEMBL1975233,P04626,1
CHEMBL2000354,Q9H2X6,0
CHEMBL1992634,Q16644,1
CHEMBL1994241,O43293,0
CHEMBL1969301,Q9HCP0,1
CHEMBL1991846,P17612,0
CHEMBL1974870,P08922,0
CHEMBL1682359,Q00535,0
CHEMBL1984038,O43781,1
CHEMBL1682558,Q05655,1
CHEMBL2004544,Q13464,1
CHEMBL50,P00533,1
CHEMBL101311,P29376,0
CHEMBL21156,Q15759,1
CHEMBL1992220,O96013,0
CHEMBL1230607,P06493,0
CHEMBL1984686,Q9HAZ1,0
CHEMBL1973211,P29317,0
CHEMBL1972220,P49840,1
CHEMBL1983348,P11362,1
CHEMBL2007559,Q13627,1
CHEMBL2003341,Q13557,1
CHEMBL223257,O75116,1
CHEMBL1982167,P45984,1
CHEMBL1999414,O00311,0
CHEMBL1984548,P49760,0
CHEMBL1973013,P35968,0
CHEMBL310975,Q02156,1
CHEMBL1976220,P06213,1
CHEMBL1998585,P06239,0
CHEMBL78618,P68400,1
CHEMBL2003482,O00418,1
CHEMBL2000481,Q9Y4K4,0
CHEMBL1969102,Q9HBY8,1
CHEMBL1994318,P16234,0
CHEMBL2005828,Q13882,1
CHEMBL392642,P53350,0
CHEMBL583144,P16591,1
CHEMBL1975647,O00418,1
CHEMBL1980142,Q9H4B4,1
CHEMBL1964687,P12931,1
CHEMBL41783,O60674,1
CHEMBL1981725,O96017,0
CHEMBL1988437,P29597,0
CHEMBL1969588,Q9Y243,1
CHEMBL1992231,P49841,0
CHEMBL1242659,P12931,0
CHEMBL1993548,Q9Y243,1
CHEMBL1997129,Q9NYL2,0
CHEMBL1993722,P17948,0
CHEMBL338956,Q05513,0
CHEMBL1972937,P00533,1
CHEMBL1975903,Q00535,0
CHEMBL1682359,O43293,0
CHEMBL184847,Q13554,1
CHEMBL1974664,Q00535,0
CHEMBL1972346,P07333,1
CHEMBL2000685,O96017,0
CHEMBL1992732,Q9Y243,1
CHEMBL1999428,Q9P1W9,1
CHEMBL1972158,O75582,0
CHEMBL1972276,Q12851,1
CHEMBL1986943,P45983,0
CHEMBL26501,P24723,0
CHEMBL1974935,Q9HAZ1,0
CHEMBL383172,Q16539,0
CHEMBL1977634,Q05397,1
CHEMBL1999714,Q13627,1
CHEMBL2000393,P07949,0
CHEMBL1242472,P35968,1
CHEMBL1988437,Q9HCP0,1
CHEMBL1241391,O00329,1
CHEMBL1982711,P08069,1
CHEMBL1966703,P11362,1
CHEMBL1984236,P09619,0
CHEMBL1968705,Q9Y463,1
CHEMBL1986781,O43293,1
CHEMBL1987034,Q06187,0
CHEMBL1986265,P11309,0
CHEMBL1999112,P11309,1
CHEMBL1985074,Q13882,1
CHEMBL1969506,Q13464,0
CHEMBL2003638,P07949,0
CHEMBL271381,O96013,1
CHEMBL196363,P29597,0
CHEMBL272453,P04629,1
CHEMBL1983268,O60674,0
CHEMBL1651523,P35968,0
CHEMBL1964687,Q9UM73,0
CHEMBL415414,P05129,1
CHEMBL483532,P11802,0
CHEMBL1995832,P23443,1
CHEMBL281872,P00533,0
CHEMBL404366,P07948,0
CHEMBL2005936,Q9P1W9,1
CHEMBL1992220,O95819,0
CHEMBL21156,P49841,1
CHEMBL1977681,O43781,0
CHEMBL1973540,O00444,0
CHEMBL1965570,Q9H4B4,1
CHEMBL1986943,Q13627,0
CHEMBL539474,Q9NWZ3,1
CHEMBL1916891,P42685,0
CHEMBL2005482,Q9Y4K4,0
CHEMBL377383,P06213,1
CHEMBL2002446,P06239,0
CHEMBL1983111,O43781,1
CHEMBL1999918,P10721,1
CHEMBL1974870,Q14680,0
CHEMBL259922,Q13627,1
CHEMBL1982466,P49841,1
CHEMBL2006237,P24941,1
CHEMBL220241,P07333,1
CHEMBL1233887,Q07912,1
CHEMBL1967531,P11309,1
CHEMBL1997617,P45984,1
CHEMBL1986899,P49760,1
CHEMBL443962,P78368,0
CHEMBL1969372,Q13131,1
CHEMBL1983309,Q12851,0
CHEMBL1998545,Q96PF2,1
CHEMBL1992732,P08581,1
CHEMBL1241859,P48736,1
CHEMBL2006580,P29317,1
CHEMBL1684800,Q9UM73,0
CHEMBL2001957,Q9BXA7,1
CHEMBL2000408,Q14289,1
CHEMBL217092,P06239,0
CHEMBL1966343,Q7KZI7,0
CHEMBL1987034,Q9UM73,0
CHEMBL1994555,O60674,1
CHEMBL1983025,Q14680,0
CHEMBL1990583,P06241,0
CHEMBL371095,P05129,1
CHEMBL1998953,Q13188,0
CHEMBL360847,Q04771,1
CHEMBL1969537,P29317,1
CHEMBL1988153,Q9Y6M4,0
CHEMBL1999414,P06239,0
CHEMBL211378,Q9H4B4,0
CHEMBL508928,Q9H4B4,1
CHEMBL1242109,P12931,0
CHEMBL1970142,P07948,0
CHEMBL363648,P06213,1
CHEMBL373751,Q16539,1
CHEMBL1970104,O14965,0
CHEMBL336961,P49841,0
CHEMBL1973937,P17948,0
CHEMBL1974870,P50750,0
CHEMBL466496,P48729,0
CHEMBL1969190,P30530,0
CHEMBL1967560,P35916,1
CHEMBL260092,P00519,0
CHEMBL2004637,Q9Y463,0
CHEMBL1965988,Q9HBH9,0
CHEMBL1242373,Q8NE63,0
CHEMBL1981133,P49840,0
CHEMBL1241684,P48736,1
CHEMBL1190711,Q96GD4,0
CHEMBL1964399,Q13153,1
CHEMBL223367,O14757,0
CHEMBL1980489,Q9HCP0,0
CHEMBL1983025,O96017,0
CHEMBL1682540,P12931,1
CHEMBL1973145,O43293,1
CHEMBL1190711,O15530,1
CHEMBL306380,P06241,0
CHEMBL1990482,P28482,1
CHEMBL1969843,P17948,0
CHEMBL1998470,O96013,1
CHEMBL2086760,P35968,0
CHEMBL458997,Q14012,1
CHEMBL2333365,P49137,1
CHEMBL2001998,P53350,1
CHEMBL2003286,P07333,1
CHEMBL1972346,Q04771,0
CHEMBL394619,Q06187,1
CHEMBL1988387,P04626,1
CHEMBL377383,Q8TDC3,1
CHEMBL1980896,O14920,1
CHEMBL1973138,P48729,1
CHEMBL1998470,Q9H2X6,0
CHEMBL2006785,P06213,1
CHEMBL1976040,Q04759,0
CHEMBL483158,P29317,0
CHEMBL1973937,Q16288,0
CHEMBL1969755,Q9HBH9,1
CHEMBL1987756,O75116,0
CHEMBL1990496,P17612,1
CHEMBL1967116,P45984,0
CHEMBL199383,P68400,1
CHEMBL1970083,P08581,0
CHEMBL1981215,P49840,0
CHEMBL230232,Q9UQM7,1
CHEMBL1993424,P51617,0
CHEMBL1241473,P17612,0
CHEMBL412142,P15735,1
CHEMBL2001224,P29597,1
CHEMBL1973893,Q14289,1
CHEMBL1381197,P35968,1
CHEMBL1973359,Q14164,0
CHEMBL1973808,P30530,1
CHEMBL383172,Q9Y243,1
CHEMBL1243326,Q96GD4,0
CHEMBL208286,O00141,1
CHEMBL1967998,P06241,0
CHEMBL1971943,P51812,1
CHEMBL2006564,O14965,0
CHEMBL220241,P06241,0
CHEMBL1972158,P28482,0
CHEMBL202635,Q5VT25,1
CHEMBL1242024,P00533,0
CHEMBL2007296,Q13464,0
CHEMBL2007044,P17612,1
CHEMBL1967513,P50613,1
CHEMBL1966343,Q7KZI7,0
CHEMBL1682357,Q13464,0
CHEMBL1979883,Q9UM73,0
CHEMBL2004159,Q13464,0
CHEMBL2002373,P48729,0
CHEMBL2002165,P35968,0
CHEMBL560813,P51617,1
CHEMBL514499,P00519,0
CHEMBL1968930,Q12851,0
CHEMBL2006785,Q15303,1
CHEMBL1986756,P49840,0
CHEMBL214253,P24723,1
CHEMBL1970217,P00519,0
CHEMBL1682545,Q9Y243,1
CHEMBL1982957,Q86V86,0
CHEMBL1994538,P51957,1
CHEMBL326282,P53778,1
CHEMBL1982413,P00519,1
CHEMBL1999590,Q13188,1
CHEMBL269538,P49840,1
CHEMBL2004438,P34947,1
CHEMBL2006276,P31749,1
CHEMBL411903,Q96GD4,0
CHEMBL2001288,Q9BZL6,1
CHEMBL1980329,O96013,1
CHEMBL2000393,O00444,0
CHEMBL512054,P08069,0
CHEMBL1989805,O00418,0
CHEMBL1987054,P06241,0
CHEMBL1986869,Q9HAZ1,1
CHEMBL1991818,Q16539,1
CHEMBL2003657,P45984,0
CHEMBL231209,P06239,0
CHEMBL404367,P35916,0
CHEMBL1998611,Q9UEE5,1
CHEMBL1967116,P04629,0
CHEMBL1972937,Q9BXA7,1
CHEMBL583042,P24941,0
CHEMBL1970352,Q9HAZ1,0
CHEMBL536151,P28482,1
CHEMBL1979933,P11309,0
CHEMBL1969126,Q13627,1
CHEMBL377408,Q00535,1
CHEMBL1986970,Q13464,0
CHEMBL1242109,P08631,0
CHEMBL1983070,P06241,1
CHEMBL2312645,O96017,1
CHEMBL1966069,P52333,1
CHEMBL1982361,Q13882,1
CHEMBL1976732,Q86V86,1
CHEMBL1976455,O14965,1
CHEMBL460472,P51813,0
CHEMBL2326002,P17252,0
CHEMBL2152253,P36888,1
CHEMBL1986143,P51817,0
CHEMBL160030,Q15139,1
CHEMBL1084546,P42679,0
CHEMBL1975256,P49841,0
CHEMBL1970903,O00311,0
CHEMBL1989265,P31749,1
CHEMBL1997349,P11309,0
CHEMBL1996980,O00311,0
CHEMBL1965131,Q9H2X6,0
CHEMBL482767,Q14012,1
CHEMBL1929238,Q9UM73,1
CHEMBL1968380,P17948,0
CHEMBL2005886,Q8NE63,1
CHEMBL1968380,Q13557,0
CHEMBL1991725,P07948,1
CHEMBL1976455,P17948,0
CHEMBL504950,Q13464,0
CHEMBL208637,P53779,0
CHEMBL1981792,P49336,0
CHEMBL1971017,O96017,0
CHEMBL1974870,P06241,0
CHEMBL1971186,Q5VT25,1
CHEMBL1996576,P07333,1
CHEMBL2001920,P06493,1
CHEMBL188502,P35968,0
CHEMBL1945559,P00519,1
CHEMBL2000832,Q9H4B4,0
CHEMBL1980144,Q9Y4K4,0
CHEMBL412142,P31751,1
CHEMBL1964687,Q9Y6M4,1
CHEMBL1998611,P49760,0
CHEMBL1375418,P12931,1
CHEMBL1994538,Q05397,1
CHEMBL1966514,Q8IW41,1
CHEMBL17370,P49137,1
CHEMBL1989518,Q13627,0
CHEMBL2006580,P08581,1
CHEMBL271381,Q14680,1
CHEMBL1972221,P31751,1
CHEMBL1998585,P08581,0
CHEMBL1973483,Q9HAZ1,0
CHEMBL1965660,Q96PF2,1
CHEMBL262623,Q04771,1
CHEMBL243088,P06493,0
CHEMBL1974310,O96017,0
CHEMBL1998159,Q13131,0
CHEMBL1236126,P17612,1
CHEMBL404367,Q9H3Y6,1
CHEMBL1985888,P51451,0
CHEMBL2006493,Q13188,1
CHEMBL1981079,Q9BZL6,0
CHEMBL1972659,O96013,1
CHEMBL386637,O60674,0
CHEMBL519982,Q96GD4,0
CHEMBL1969049,P51817,0
CHEMBL210928,P49137,1
CHEMBL374581,P17252,0
CHEMBL413779,P24941,1
CHEMBL1989856,P06241,0
CHEMBL1978014,P41743,1
CHEMBL1982383,P22607,1
CHEMBL1996066,P06241,0
CHEMBL1964902,Q04759,1
CHEMBL2000393,P00519,0
CHEMBL2002240,P53667,1
CHEMBL583144,P10721,1
CHEMBL1980995,P53779,0
CHEMBL38380,P07949,1
CHEMBL1987034,P68400,0
CHEMBL2006188,Q9NR20,1
CHEMBL556684,Q96GD4,0
CHEMBL2002346,O75116,0
CHEMBL1241676,P42338,0
CHEMBL329958,P05129,0
CHEMBL1967720,Q7KZI7,0
CHEMBL1993548,P00519,0
CHEMBL1971141,Q9P1W9,1
CHEMBL1973961,Q02750,1
CHEMBL1970290,O94806,0
CHEMBL1996831,P68400,0
CHEMBL1233882,P12931,0
CHEMBL1992796,Q9H4B4,1
CHEMBL1968406,Q9H2G2,0
CHEMBL1870106,Q5S007,0
CHEMBL316264,Q13557,1
CHEMBL1084546,P06493,0
CHEMBL1230122,Q16539,0
CHEMBL2002322,O96013,1
CHEMBL2005899,P00519,0
CHEMBL1976134,P00519,0
CHEMBL2002702,P35916,0
CHEMBL1972584,P00519,0
CHEMBL2005548,P00519,0
CHEMBL1979970,P15735,1
CHEMBL2006715,P51812,1
CHEMBL2001547,Q05397,1
CHEMBL1682545,O95819,0
CHEMBL1972250,O14757,0
CHEMBL1993424,P06239,0
CHEMBL1972346,P48729,0
CHEMBL1190711,P53350,1
CHEMBL1999428,P49841,0
CHEMBL1967720,Q16288,0
CHEMBL1999414,P00519,0
CHEMBL1980489,Q14012,1
CHEMBL223257,P36888,1
CHEMBL1996208,P11309,1
CHEMBL1981047,Q16620,0
CHEMBL2003271,Q13153,1
CHEMBL2002682,P49841,1
CHEMBL482967,Q9H2X6,0
CHEMBL1990904,Q14680,1
CHEMBL2005478,P00519,0
CHEMBL507058,Q02763,0
CHEMBL1981215,P36888,1
CHEMBL2000335,Q16620,0
CHEMBL2003420,O96013,1
CHEMBL1969588,P06239,0
CHEMBL1990583,P22607,1
CHEMBL1964718,Q9HAZ1,1
CHEMBL1974328,P49336,1
CHEMBL1988153,Q9HAZ1,0
CHEMBL1241863,P35968,1
CHEMBL249282,Q13237,1
CHEMBL253969,P09619,0
CHEMBL132170,Q05513,0
CHEMBL411351,P41743,1
CHEMBL1994938,Q15303,1
CHEMBL1965423,P04626,0
CHEMBL1973359,P53667,0
CHEMBL2004637,P52333,1
CHEMBL1966514,O95819,0
CHEMBL244378,Q9H2X6,0
CHEMBL1984191,P36888,0
CHEMBL1972462,Q9UHD2,1
CHEMBL490555,P54760,1
CHEMBL1972290,P49336,0
CHEMBL1682545,P08069,1
CHEMBL207995,Q96GD4,1
CHEMBL243088,P42679,0
CHEMBL1972576,P29317,1
CHEMBL249282,O60674,0
CHEMBL1972220,P08581,0
CHEMBL2005899,P48729,1
CHEMBL1682552,Q9Y6M4,0
CHEMBL1992796,P29317,1
CHEMBL379975,P36888,1
CHEMBL1996390,P29597,1
CHEMBL1978014,P06213,1
CHEMBL1986869,P00519,0
CHEMBL1974935,P43405,1
CHEMBL1984711,P12931,0
CHEMBL495727,Q96GD4,0
CHEMBL2005112,Q9NWZ3,1
CHEMBL1992740,Q9Y243,1
CHEMBL1682357,Q9BZL6,1
CHEMBL1970142,Q9H2G2,0
CHEMBL1682552,O00311,0
CHEMBL1970104,P51617,0
CHEMBL1987034,P08922,0
CHEMBL1987143,Q86V86,1
CHEMBL2004365,P41743,1
CHEMBL2004934,P51957,1
CHEMBL1982135,P04626,1
CHEMBL1969372,Q9BXA7,1
CHEMBL474432,P00519,0
CHEMBL1964290,Q9Y6M4,0
